year,rank,name,id,team,resultstring,resulttype,h,m,s,points,distance,stages,tour_avgpace_from_summary,personalavgpace
1985,94,IMANOL MURGA,156,SEAT-ORBEA,115h 26m 36s,time,115,26,36,0,4109,22,36.232,35.59322033898305
1985,95,ELIO FESTA,167,SANTINI-SELLE ITALIA-CONTI-GALLI,115h 26m 44s,time,115,26,44,0,4109,22,36.232,35.59253520177862
1985,96,MICHEL DERNIES,133,LOTTO-EDDY MERCKX-CAMPAGNOLO,115h 30m 17s,time,115,30,17,0,4109,22,36.232,35.574303118920106
1985,97,CLAUDIO FASOLO,166,SANTINI-SELLE ITALIA-CONTI-GALLI,115h 30m 18s,time,115,30,18,0,4109,22,36.232,35.57421756633912
1985,98,HUBERT LINARD,27,PEUGEOT-SHELL-MICHELIN,115h 31m 20s,time,115,31,20,0,4109,22,36.232,35.568914109839376
1985,99,MARC GOMEZ,15,LA VIE CLAIRE-WONDER-RADAR,115h 31m 29s,time,115,31,29,0,4109,22,36.232,35.56814438467957
1985,100,RÉGIS SIMON,108,LA REDOUTE,115h 33m 26s,time,115,33,26,0,4109,22,36.232,35.55814098835113
1985,101,RUDY DHAENENS,64,HITACHI-SUNAIR-SPLENDOR,115h 33m 46s,time,115,33,46,0,4109,22,36.232,35.556431569180766
1985,102,GUY GALLOPIN,34,SKIL-SEM-KAS-MIKO,115h 33m 46s,time,115,33,46,0,4109,22,36.232,35.556431569180766
1985,103,ALOIS WOUTERS,180,TDF 198 TON,115h 33m 59s,time,115,33,59,0,4109,22,36.232,35.555320534853706
1985,104,JAN VAN HOUWELINGEN,148,VERANDALUX-NISSAN-DRIES-ROSSIN,115h 34m 53s,time,115,34,53,0,4109,22,36.232,35.55070621231311
1985,105,GIANCARLO PERINI,99,CARRERA JEANS-INOXPRAN,115h 35m 03s,time,115,35,3,0,4109,22,36.232,35.54985183956857
1985,106,AD WIJNANDS,120,KWANTUM HALLEN-DECOSOL,115h 35m 31s,time,115,35,31,0,4109,22,36.232,35.54745981433731
1985,107,VICENTE OTIN,157,SEAT-ORBEA,115h 36m 23s,time,115,36,23,0,4109,22,36.232,35.54301833568406
1985,108,PATRICK TOELEN,68,HITACHI-SUNAIR-SPLENDOR,115h 36m 44s,time,115,36,44,0,4109,22,36.232,35.541224976213584
1985,109,ANSELMO FUERTE,124,ZOR,115h 36m 45s,time,115,36,45,0,4109,22,36.232,35.541139582657586
1985,110,GERRIT SOLLEVELD,117,KWANTUM HALLEN-DECOSOL,115h 36m 55s,time,115,36,55,0,4109,22,36.232,35.54028566966592
1985,111,RUDY PATRY,174,TDF 198 TON,115h 41m 09s,time,115,41,9,0,4109,22,36.232,35.518610028597564
1985,112,GUIDO BONTEMPI,92,CARRERA JEANS-INOXPRAN,115h 41m 38s,time,115,41,38,0,4109,22,36.232,35.51613693223017
1985,113,GUY NULENS,76,PANASONIC-RALEIGH,115h 44m 03s,time,115,44,3,0,4109,22,36.232,35.50377661451171
1985,114,ERICH MAECHLER,96,CARRERA JEANS-INOXPRAN,115h 44m 38s,time,115,44,38,0,4109,22,36.232,35.500794378392904
1985,115,JELLE NIJDAM,114,KWANTUM HALLEN-DECOSOL,115h 46m 02s,time,115,46,2,0,4109,22,36.232,35.49363905538413
1985,116,DOMINIQUE GAIGNE,2,RENAULT-ELF,115h 47m 46s,time,115,47,46,0,4109,22,36.232,35.48478407929646
1985,117,JEAN-MARIE WAMPERS,70,HITACHI-SUNAIR-SPLENDOR,115h 49m 22s,time,115,49,22,0,4109,22,36.232,35.47661417587214
1985,118,NESTOR MORA,88,CAFÉ DE COLOMBIA-VARTA-MAVIC,115h 52m 44s,time,115,52,44,0,4109,22,36.232,35.459435617646776
1985,119,FERDI VAN DEN HAUTE,110,LA REDOUTE,115h 53m 17s,time,115,53,17,0,4109,22,36.232,35.456630800317356
1985,120,BERTRAM SEGER,175,TDF 198 TON,116h 00m 48s,time,116,0,48,0,4109,22,36.232,35.418342719227674
1985,121,ALAIN BONDUE,102,LA REDOUTE,116h 01m 29s,time,116,1,29,0,4109,22,36.232,35.41486608457488
1985,122,SEAN YATES,30,PEUGEOT-SHELL-MICHELIN,116h 01m 59s,time,116,1,59,0,4109,22,36.232,35.41232263794561
1985,123,ANDRÉ LURQUIN,172,TDF 198 TON,116h 02m 27s,time,116,2,27,0,4109,22,36.232,35.40994908401497
1985,124,JOS JACOBS,145,VERANDALUX-NISSAN-DRIES-ROSSIN,116h 03m 17s,time,116,3,17,0,4109,22,36.232,35.40571138615165
1985,125,JOSÉ DEL RAMO,152,SEAT-ORBEA,116h 04m 03s,time,116,4,3,0,4109,22,36.232,35.40181359984492
1985,126,LUDO DE KEULENAER,72,PANASONIC-RALEIGH,116h 04m 15s,time,116,4,15,0,4109,22,36.232,35.400796927163725
1985,127,ERIC McKENZIE,136,LOTTO-EDDY MERCKX-CAMPAGNOLO,116h 05m 04s,time,116,5,4,0,4109,22,36.232,35.39664611968299
1985,128,JOSÉ-SALVADOR SANCHIS,159,SEAT-ORBEA,116h 06m 01s,time,116,6,1,0,4109,22,36.232,35.39181885391221
1985,129,BENNY VAN BRABANT,176,TDF 198 TON,116h 12m 38s,time,116,12,38,0,4109,22,36.232,35.358233857127146
1985,130,JOS LIECKENS,131,LOTTO-EDDY MERCKX-CAMPAGNOLO,116h 12m 38s,time,116,12,38,0,4109,22,36.232,35.358233857127146
1985,131,ETIENNE DE BEULE,143,VERANDALUX-NISSAN-DRIES-ROSSIN,116h 15m 41s,time,116,15,41,0,4109,22,36.232,35.34277406514535
1985,132,FRANCIS CASTAING,23,PEUGEOT-SHELL-MICHELIN,116h 21m 31s,time,116,21,31,0,4109,22,36.232,35.313243779408005
1985,133,MICHEL BIBOLLET,55,FAGOR,116h 24m 52s,time,116,24,52,0,4109,22,36.232,35.29630725473165
1985,135,RUDY MATTHIJS,65,HITACHI-SUNAIR-SPLENDOR,116h 27m 36s,time,116,27,36,0,4109,22,36.232,35.28250042933196
1985,136,JAN BAEYENS,132,LOTTO-EDDY MERCKX-CAMPAGNOLO,116h 33m 59s,time,116,33,59,0,4109,22,36.232,35.2502984708285
1985,137,JAN BOGAERT,142,VERANDALUX-NISSAN-DRIES-ROSSIN,116h 35m 58s,time,116,35,58,0,4109,22,36.232,35.24030512819291
1985,138,PHILIPPE LAURAIRE,59,FAGOR,116h 39m 23s,time,116,39,23,0,4109,22,36.232,35.223102987644154
1985,139,GIULIANO PAVANELLO,169,SANTINI-SELLE ITALIA-CONTI-GALLI,116h 41m 03s,time,116,41,3,0,4109,22,36.232,35.21471779233115
1985,140,PETER PIETERS,126,ZOR,116h 50m 07s,time,116,50,7,0,4109,22,36.232,35.169172172598174
1985,141,PAUL SHERWEN,106,LA REDOUTE,116h 52m 36s,time,116,52,36,0,4109,22,36.232,35.15671790776602
1985,142,PATRICK ONNOCKX,137,LOTTO-EDDY MERCKX-CAMPAGNOLO,116h 53m 48s,time,116,53,48,0,4109,22,36.232,35.15070289999715
1985,143,ROBERTO BRESSAN,162,SANTINI-SELLE ITALIA-CONTI-GALLI,117h 09m 43s,time,117,9,43,0,4109,22,36.232,35.07111476754635
1985,144,MANRICO RONCHIATO,170,SANTINI-SELLE ITALIA-CONTI-GALLI,117h 38m 11s,time,117,38,11,0,4109,22,36.232,34.92966792682725
1986,1,GREG LEMOND,7,LA VIE CLAIRE-WONDER-RADAR,110h 35m 19s,time,110,35,19,0,4094,23,37.02,37.020086958924345
1986,2,BERNARD HINAULT,1,LA VIE CLAIRE-WONDER-RADAR,110h 38m 29s,time,110,38,29,0,4094,23,37.02,37.002427763369646
1986,3,URS ZIMMERMANN,20,CARRERA JEANS,110h 46m 13s,time,110,46,13,0,4094,23,37.02,36.95937287629805
1986,4,ANDREW ANDY HAMPSTEN,5,LA VIE CLAIRE-WONDER-RADAR,110h 54m 03s,time,110,54,3,0,4094,23,37.02,36.91586327124082
1986,5,ERIC CARITOUX,131,FAGOR,110h 59m 55s,time,110,59,55,0,4094,23,37.02,36.88334438619102
1986,6,RONAN PENSEC,89,PEUGEOT-SHELL,111h 01m 18s,time,111,1,18,0,4094,23,37.02,36.87568492636572
1986,7,NIKI RUTTIMAN,8,LA VIE CLAIRE-WONDER-RADAR,111h 06m 11s,time,111,6,11,0,4094,23,37.02,36.848671528685834
1986,8,ALVARO PINO,121,ZOR-BH,111h 08m 19s,time,111,8,19,0,4094,23,37.02,36.8368828714893
1986,9,STEVEN ROOKS,55,PDM,111h 08m 41s,time,111,8,41,0,4094,23,37.02,36.83485745561968
1986,10,YVON MADIOT,48,SYSTEME U,111h 08m 46s,time,111,8,46,0,4094,23,37.02,36.83439716489306
1986,11,SAMUEL CABRERA,73,REYNOLDS-TS BATTERIES,111h 10m 47s,time,111,10,47,0,4094,23,37.02,36.82326163593981
1986,12,JEAN-FRANÇOIS BERNARD,4,LA VIE CLAIRE-WONDER-RADAR,111h 11m 04s,time,111,11,4,0,4094,23,37.02,36.82169767953151
1986,13,PASCAL SIMON,81,PEUGEOT-SHELL,111h 13m 03s,time,111,13,3,0,4094,23,37.02,36.81075370332906
1986,14,EDUARDO CHOZAS OLMO,187,TEKA,111h 14m 07s,time,111,14,7,0,4094,23,37.02,36.804870557152384
1986,15,REYNEL MONTOYA,158,POSTOBON,111h 20m 55s,time,111,20,55,0,4094,23,37.02,36.7674096618478
1986,16,CHARLY MOTTET,50,SYSTEME U,111h 21m 17s,time,111,21,17,0,4094,23,37.02,36.765391878306815
1986,17,THIERRY CLAVEYROLAT,141,RMO-MERAL-MAVIC,111h 21m 19s,time,111,21,19,0,4094,23,37.02,36.76520845442141
1986,18,MARINO LEJARETTA,161,SEAT-ORBEA,111h 24m 28s,time,111,24,28,0,4094,23,37.02,36.747883151984205
1986,19,JEAN-CLAUDE BAGOT,132,FAGOR,111h 26m 57s,time,111,26,57,0,4094,23,37.02,36.7342360867062
1986,21,PATROCINIO JIMENEZ,65,CAFÉ DE COLOMBIA-PILAS VARTA,111h 31m 01s,time,111,31,1,0,4094,23,37.02,36.71190974963944
1986,22,LUIS LUCHO HERRERA,61,CAFÉ DE COLOMBIA-PILAS VARTA,111h 31m 19s,time,111,31,19,0,4094,23,37.02,36.71026379960097
1986,23,STEVE BAUER,2,LA VIE CLAIRE-WONDER-RADAR,111h 31m 21s,time,111,31,21,0,4094,23,37.02,36.7100809253738
1986,24,JOOP ZOETEMELK,91,KWANTUM HALLEN-DECOSOL,111h 32m 23s,time,111,32,23,0,4094,23,37.02,36.70441272790212
1986,25,JÉSUS BLANCO-VILLAR,185,TEKA,111h 38m 35s,time,111,38,35,0,4094,23,37.02,36.67044026722068
1986,26,JEAN-RENÉ BERNAUDEAU,133,FAGOR,111h 39m 15s,time,111,39,15,0,4094,23,37.02,36.666791058700596
1986,27,ALFONSO FLORES,64,CAFÉ DE COLOMBIA-PILAS VARTA,111h 41m 13s,time,111,41,13,0,4094,23,37.02,36.65603012388298
1986,28,BERNARD GAVILLET,46,SYSTEME U,111h 43m 36s,time,111,43,36,0,4094,23,37.02,36.64299779223104
1986,29,PETER STEVENHAAGEN,57,PDM,111h 45m 59s,time,111,45,59,0,4094,23,37.02,36.62997472406483
1986,30,JOKIN MUJIKA,165,SEAT-ORBEA,111h 46m 20s,time,111,46,20,0,4094,23,37.02,36.62806302500124
1986,31,ANSELMO FUERTE,126,ZOR-BH,111h 47m 32s,time,111,47,32,0,4094,23,37.02,36.62151014282449
1986,32,PRIMOZ CERIN,194,MALVOR-BOTTECCHIA-SIDI,111h 49m 59s,time,111,49,59,0,4094,23,37.02,36.60813861932097
1986,33,JOSÉ ANTONIO AGUDELO GOMEZ,182,TEKA,111h 50m 32s,time,111,50,32,0,4094,23,37.02,36.60513819070516
1986,34,DAG OTTO LAURITZEN,87,PEUGEOT-SHELL,111h 51m 06s,time,111,51,6,0,4094,23,37.02,36.60204735438304
1986,35,ROBERT FÖRSTER,85,PEUGEOT-SHELL,111h 51m 38s,time,111,51,38,0,4094,23,37.02,36.599138808735084
1986,36,PELLO RUIZ-CABESTANY,168,SEAT-ORBEA,111h 51m 41s,time,111,51,41,0,4094,23,37.02,36.59886615627972
1986,37,EDDY SCHEPERS,19,CARRERA JEANS,111h 53m 39s,time,111,53,39,0,4094,23,37.02,36.588145047775804
1986,38,FEDERICO ECHAVE,188,TEKA,111h 54m 12s,time,111,54,12,0,4094,23,37.02,36.585147895505045
1986,39,PHIL ANDERSON,32,PANASONIC,111h 55m 00s,time,111,55,0,0,4094,23,37.02,36.58078927773641
1986,40,JÉSUS RODRIGUEZ-MAGRO,128,ZOR-BH,111h 55m 28s,time,111,55,28,0,4094,23,37.02,36.57824723027439
1986,41,SILVANO CONTINI,171,GIS-GELATI,111h 57m 37s,time,111,57,37,0,4094,23,37.02,36.56654021639619
1986,42,MARTIN RAMIREZ,139,FAGOR,111h 57m 45s,time,111,57,45,0,4094,23,37.02,36.56581444680139
1986,43,HENDRIK DEVOS,113,HITACHI-MARC-SPLENDOR,112h 00m 02s,time,112,0,2,0,4094,23,37.02,36.55339011215222
1986,44,CHARLY BERARD,3,LA VIE CLAIRE-WONDER-RADAR,112h 04m 21s,time,112,4,21,0,4094,23,37.02,36.529924825447814
1986,45,DOMINIQUE GARDE,23,KAS-MAVIC,112h 04m 30s,time,112,4,30,0,4094,23,37.02,36.52910997100156
1986,46,MARTIN EARLEY,135,FAGOR,112h 05m 49s,time,112,5,49,0,4094,23,37.02,36.52195891948685
1986,47,GILLES MAS,148,RMO-MERAL-MAVIC,112h 07m 15s,time,112,7,15,0,4094,23,37.02,36.514177412761526
1986,48,STEPHEN ROCHE,11,CARRERA JEANS,112h 07m 49s,time,112,7,49,0,4094,23,37.02,36.51110191766026
1986,49,ERICH MAECHLER,16,CARRERA JEANS,112h 08m 04s,time,112,8,4,0,4094,23,37.02,36.509745246281746
1986,50,RIGOBERTO URAN URAN,160,POSTOBON,112h 11m 54s,time,112,11,54,0,4094,23,37.02,36.48895556975
1986,51,JAN NEVENS,108,JOKER-EMERXIL-EDDY MERCKX,112h 12m 34s,time,112,12,34,0,4094,23,37.02,36.4853423904702
1986,52,JOHAN VAN DER VELDE,38,PANASONIC,112h 13m 14s,time,112,13,14,0,4094,23,37.02,36.48172992668208
1986,53,CARLOS HERNANDEZ,77,REYNOLDS-TS BATTERIES,112h 13m 32s,time,112,13,32,0,4094,23,37.02,36.48010455134996
1986,54,GUY NULENS,35,PANASONIC,112h 14m 27s,time,112,14,27,0,4094,23,37.02,36.475139023973746
1986,55,CARLOS JARAMILLO,154,POSTOBON,112h 15m 07s,time,112,15,7,0,4094,23,37.02,36.47152858030176
1986,56,JEAN-CLAUDE LECLERCQ,27,KAS-MAVIC,112h 16m 02s,time,112,16,2,0,4094,23,37.02,36.46656538714674
1986,57,JEAN-CLAUDE GARDE,24,KAS-MAVIC,112h 16m 16s,time,112,16,16,0,4094,23,37.02,36.46530224456672
1986,58,JEAN-PHILIPPE VANDENBRANDE,119,HITACHI-MARC-SPLENDOR,112h 16m 42s,time,112,16,42,0,4094,23,37.02,36.46295664049163
1986,59,JUAN-CARLOS ROZAS,129,ZOR-BH,112h 17m 10s,time,112,17,10,0,4094,23,37.02,36.4604309427801
1986,60,ENRIQUE ALBERTO AJA CAGIGAS,183,TEKA,112h 17m 51s,time,112,17,51,0,4094,23,37.02,36.45673323092678
1986,61,GÉRARD VELDSCHOLTEN,60,PDM,112h 18m 16s,time,112,18,16,0,4094,23,37.02,36.45447889664998
1986,62,BERNARD VALLET,150,RMO-MERAL-MAVIC,112h 18m 31s,time,112,18,31,0,4094,23,37.02,36.45312642990173
1986,63,BOB ROLL,208,SEVEN ELEVEN-HOONVED,112h 18m 45s,time,112,18,45,0,4094,23,37.02,36.451864218141345
1986,64,DIRK DE WOLF,114,HITACHI-MARC-SPLENDOR,112h 19m 36s,time,112,19,36,0,4094,23,37.02,36.447266900112766
1986,65,TWAN POELS,96,KWANTUM HALLEN-DECOSOL,112h 19m 36s,time,112,19,36,0,4094,23,37.02,36.447266900112766
1986,66,ENNIO VANOTTI,180,GIS-GELATI,112h 20m 39s,time,112,20,39,0,4094,23,37.02,36.44158946095703
1986,67,PAUL HAGHEDOOREN,104,JOKER-EMERXIL-EDDY MERCKX,112h 23m 18s,time,112,23,18,0,4094,23,37.02,36.427268548040274
1986,68,FRANÇOIS LEMARCHAND,137,FAGOR,112h 24m 24s,time,112,24,24,0,4094,23,37.02,36.42132732340905
1986,69,LUDO PEETERS,95,KWANTUM HALLEN-DECOSOL,112h 24m 30s,time,112,24,30,0,4094,23,37.02,36.42078730817703
1986,70,NICO EMONDS,93,KWANTUM HALLEN-DECOSOL,112h 24m 38s,time,112,24,38,0,4094,23,37.02,36.42006731277707
1986,71,MANUEL CARDENAS ESPEITIA,186,TEKA,112h 25m 30s,time,112,25,30,0,4094,23,37.02,36.41538803646876
1986,72,GUIDO VAN CALSTER,130,ZOR-BH,112h 26m 01s,time,112,26,1,0,4094,23,37.02,36.412599039927265
1986,73,BRUNO LEALI,15,CARRERA JEANS,112h 27m 08s,time,112,27,8,0,4094,23,37.02,36.406572667898466
1986,74,BEAT BREU,13,CARRERA JEANS,112h 27m 13s,time,112,27,13,0,4094,23,37.02,36.40612301862743
1986,75,INAKI GASTON,25,KAS-MAVIC,112h 27m 54s,time,112,27,54,0,4094,23,37.02,36.402436313519765
1986,76,DOMINIQUE ARNAUD,72,REYNOLDS-TS BATTERIES,112h 29m 13s,time,112,29,13,0,4094,23,37.02,36.39533476724459
1986,77,JORGEN PEDERSEN,17,CARRERA JEANS,112h 29m 51s,time,112,29,51,0,4094,23,37.02,36.39191982044046
1986,78,JOS HAEX,116,HITACHI-MARC-SPLENDOR,112h 29m 57s,time,112,29,57,0,4094,23,37.02,36.3913806768939
1986,79,JULIAN GOROSPE,75,REYNOLDS-TS BATTERIES,112h 31m 30s,time,112,31,30,0,4094,23,37.02,36.3830259942235
1986,80,JEFF PIERCE,207,SEVEN ELEVEN-HOONVED,112h 32m 16s,time,112,32,16,0,4094,23,37.02,36.37889498834959
1986,81,MAARTEN DUCROT,92,KWANTUM HALLEN-DECOSOL,112h 33m 21s,time,112,33,21,0,4094,23,37.02,36.373059296497296
1986,82,ACACIO DA SILVA,195,MALVOR-BOTTECCHIA-SIDI,112h 33m 24s,time,112,33,24,0,4094,23,37.02,36.37279000207303
1986,83,NESTOR MORA,159,POSTOBON,112h 33m 45s,time,112,33,45,0,4094,23,37.02,36.37090505274847
1986,84,GERRIE KNETEMANN,54,PDM,112h 33m 47s,time,112,33,47,0,4094,23,37.02,36.37072554395437
1986,85,DOMINIQUE GAIGNE,45,SYSTEME U,112h 34m 46s,time,112,34,46,0,4094,23,37.02,36.36543083156092
1986,86,MARCO-ANTONIO LEON,66,CAFÉ DE COLOMBIA-PILAS VARTA,112h 36m 08s,time,112,36,8,0,4094,23,37.02,36.358074638353294
1986,87,VICENTE RIDAURA,167,SEAT-ORBEA,112h 36m 18s,time,112,36,18,0,4094,23,37.02,36.35717774521557
1986,88,CHRISTOPHE LAVAINNE,47,SYSTEME U,112h 36m 19s,time,112,36,19,0,4094,23,37.02,36.357088058335535
1986,89,ERIC VAN LANCKER,39,PANASONIC,112h 37m 12s,time,112,37,12,0,4094,23,37.02,36.352335286805186
1986,90,JAN VAN WIJK,59,PDM,112h 37m 54s,time,112,37,54,0,4094,23,37.02,36.348569821986125
1986,91,ALESSANDRO POZZI,177,GIS-GELATI,112h 38m 58s,time,112,38,58,0,4094,23,37.02,36.34283347059955
1986,92,GUIDO BONTEMPI,12,CARRERA JEANS,112h 38m 58s,time,112,38,58,0,4094,23,37.02,36.34283347059955
1986,93,RÉGIS SIMON,149,RMO-MERAL-MAVIC,112h 40m 25s,time,112,40,25,0,4094,23,37.02,36.335038520801234
1986,94,FRANCISCO-JOSÉ ANTEQUERA,122,ZOR-BH,112h 40m 27s,time,112,40,27,0,4094,23,37.02,36.33485936587062
1986,95,ALAIN VIGNERON,9,LA VIE CLAIRE-WONDER-RADAR,112h 40m 27s,time,112,40,27,0,4094,23,37.02,36.33485936587062
1986,96,RON KIEFEL,205,SEVEN ELEVEN-HOONVED,112h 41m 57s,time,112,41,57,0,4094,23,37.02,36.326799222117884
1986,97,PHILIPPE LELEU,6,LA VIE CLAIRE-WONDER-RADAR,112h 42m 22s,time,112,42,22,0,4094,23,37.02,36.32456092788028
1986,98,ERIC BOYER,44,SYSTEME U,112h 42m 46s,time,112,42,46,0,4094,23,37.02,36.322412424895134
1986,99,JÖRG MULLER,21,KAS-MAVIC,112h 43m 05s,time,112,43,5,0,4094,23,37.02,36.320711706938404
1986,100,FRÉDÉRIC VICHOT,30,KAS-MAVIC,112h 43m 34s,time,112,43,34,0,4094,23,37.02,36.31811618130474
1986,101,GERRIT SOLLEVELD,99,KWANTUM HALLEN-DECOSOL,112h 44m 19s,time,112,44,19,0,4094,23,37.02,36.314089375866985
1986,102,WIM VAN EYNDE,109,JOKER-EMERXIL-EDDY MERCKX,112h 46m 05s,time,112,46,5,0,4094,23,37.02,36.304607540058875
1986,103,LUC ROOSEN,98,KWANTUM HALLEN-DECOSOL,112h 46m 07s,time,112,46,7,0,4094,23,37.02,36.30442868509017
1986,104,RUDY ROGIERS,118,HITACHI-MARC-SPLENDOR,112h 46m 28s,time,112,46,28,0,4094,23,37.02,36.30255081430978
1986,105,JAN WIJNANTS,120,HITACHI-MARC-SPLENDOR,112h 46m 33s,time,112,46,33,0,4094,23,37.02,36.3021037308525
1986,106,ISRAËL CORREDOR,153,POSTOBON,112h 47m 23s,time,112,47,23,0,4094,23,37.02,36.29763350187049
1986,107,FRÉDERIC BRUN,82,PEUGEOT-SHELL,112h 48m 30s,time,112,48,30,0,4094,23,37.02,36.29164512078009
1986,108,THIERRY MARIE,49,SYSTEME U,112h 48m 43s,time,112,48,43,0,4094,23,37.02,36.29048342497224
1986,109,FRANCESCO ROSSIGNOLI,18,CARRERA JEANS,112h 49m 15s,time,112,49,15,0,4094,23,37.02,36.28762418288584
1986,110,ADRI VAN DER POEL,100,KWANTUM HALLEN-DECOSOL,112h 49m 39s,time,112,49,39,0,4094,23,37.02,36.285480046974364
1986,111,ERIC LOUVEL,88,PEUGEOT-SHELL,112h 50m 00s,time,112,50,0,0,4094,23,37.02,36.28360413589365
1986,112,SEAN YATES,90,PEUGEOT-SHELL,112h 50m 39s,time,112,50,39,0,4094,23,37.02,36.28012081557901
1986,113,MICHEL DERNIES,103,JOKER-EMERXIL-EDDY MERCKX,112h 50m 48s,time,112,50,48,0,4094,23,37.02,36.279317067407106
1986,114,RAÚL ALCALÁ,202,SEVEN ELEVEN-HOONVED,112h 51m 12s,time,112,51,12,0,4094,23,37.02,36.27717391304348
1986,115,JAIME VILAMAJO,170,SEAT-ORBEA,112h 52m 00s,time,112,52,0,0,4094,23,37.02,36.27288836385115
1986,116,FRANK HOSTE,136,FAGOR,112h 52m 25s,time,112,52,25,0,4094,23,37.02,36.270656707969835
1986,117,JÉSUS HERNANDEZ-UBEDA,78,REYNOLDS-TS BATTERIES,112h 52m 45s,time,112,52,45,0,4094,23,37.02,36.26887158096785
1986,118,ANDRÉ CHAPPUIS,144,RMO-MERAL-MAVIC,112h 52m 55s,time,112,52,55,0,4094,23,37.02,36.267979083358966
1986,119,JEAN-LUC VANDENBROUCKE,29,KAS-MAVIC,112h 53m 17s,time,112,53,17,0,4094,23,37.02,36.26601574322645
1986,120,ALEX STIEDA,210,SEVEN ELEVEN-HOONVED,112h 55m 06s,time,112,55,6,0,4094,23,37.02,36.25629142005285
1986,121,JOSÉ-LUIS LAGUIA,71,REYNOLDS-TS BATTERIES,112h 55m 07s,time,112,55,7,0,4094,23,37.02,36.2562022302199
1986,122,RUDY DHAENENS,115,HITACHI-MARC-SPLENDOR,112h 55m 17s,time,112,55,17,0,4094,23,37.02,36.255310356024474
1986,123,MARC GOMEZ,74,REYNOLDS-TS BATTERIES,112h 56m 32s,time,112,56,32,0,4094,23,37.02,36.24862269793798
1986,124,ALAIN BONDUE,43,SYSTEME U,112h 57m 22s,time,112,57,22,0,4094,23,37.02,36.24416562971852
1986,125,ERIC VANDERAERDEN,37,PANASONIC,112h 57m 49s,time,112,57,49,0,4094,23,37.02,36.24175926859436
1986,126,ANTONIO ESPARZA,162,SEAT-ORBEA,112h 58m 04s,time,112,58,4,0,4094,23,37.02,36.240422539367174
1986,127,GUIDO WINTERBERG,10,LA VIE CLAIRE-WONDER-RADAR,113h 02m 45s,time,113,2,45,0,4094,23,37.02,36.215399358667206
1986,129,JOS LIECKENS,105,JOKER-EMERXIL-EDDY MERCKX,113h 04m 40s,time,113,4,40,0,4094,23,37.02,36.205168517244765
1986,130,FRANCIS CASTAING,143,RMO-MERAL-MAVIC,113h 17m 15s,time,113,17,15,0,4094,23,37.02,36.13814410239435
1986,131,PAUL KIMMAGE,147,RMO-MERAL-MAVIC,113h 19m 25s,time,113,19,25,0,4094,23,37.02,36.126628509798635
1986,132,ENNIO SALVADOR,178,GIS-GELATI,113h 31m 10s,time,113,31,10,0,4094,23,37.02,36.06430616389753
1987,1,STEPHEN ROCHE,11,CARRERA JEANS,115h 27m 42s,time,115,27,42,0,4231,25,36.645,36.64419648656841
1987,2,PEDRO DELGADO,51,PDM,115h 28m 22s,time,115,28,22,0,4231,25,36.645,36.64067048029598
1987,3,JEAN-FRANÇOIS BERNARD,1,TOSHIBA-LOOK-LA VIE CLAIRE,115h 29m 55s,time,115,29,55,0,4231,25,36.645,36.63247513798867
1987,4,CHARLY MOTTET,68,SYSTEME U,115h 34m 22s,time,115,34,22,0,4231,25,36.645,36.6089669328129
1987,5,LUIS LUCHO HERRERA,131,CAFÉ DE COLOMBIA,115h 37m 14s,time,115,37,14,0,4231,25,36.645,36.59383904246169
1987,6,FABIO PARRA,137,CAFÉ DE COLOMBIA,115h 44m 35s,time,115,44,35,0,4231,25,36.645,36.555108897822045
1987,7,LAURENT FIGNON,61,SYSTEME U,115h 46m 06s,time,115,46,6,0,4231,25,36.645,36.54712716488389
1987,8,ANSELMO FUERTE,41,B.H.,115h 46m 15s,time,115,46,15,0,4231,25,36.645,36.54633795213245
1987,9,RAÚL ALCALÁ,192,SEVEN ELEVEN-HOONVED,115h 49m 31s,time,115,49,31,0,4231,25,36.645,36.52915910219176
1987,10,MARINO LEJARETTA,111,CAJA RURAL-ORBEA,115h 53m 55s,time,115,53,55,0,4231,25,36.645,36.506045753592105
1987,11,CLAUDE CRIQUIELION,21,HITACHI-MARC-ROSSIN-MAVIC,115h 58m 14s,time,115,58,14,0,4231,25,36.645,36.4833985638117
1987,12,FEDERICO ECHAVE,46,B.H.,115h 58m 48s,time,115,58,48,0,4231,25,36.645,36.48042765994137
1987,13,MARTIN RAMIREZ,139,CAFÉ DE COLOMBIA,116h 04m 37s,time,116,4,37,0,4231,25,36.645,36.44996015573961
1987,14,GÉRARD ZADROBILEK,219,SUPERMERCATI BRIANZOLI-CHATEAU D'AX,116h 08m 17s,time,116,8,17,0,4231,25,36.645,36.430780416984575
1987,15,LUCIANO LORO,164,DEL TONGO-COLNAGO,116h 11m 34s,time,116,11,34,0,4231,25,36.645,36.41362295419012
1987,16,ANDREW ANDY HAMPSTEN,191,SEVEN ELEVEN-HOONVED,116h 11m 49s,time,116,11,49,0,4231,25,36.645,36.41231721048316
1987,17,JEAN-RENÉ BERNAUDEAU,123,FAGOR,116h 14m 58s,time,116,14,58,0,4231,25,36.645,36.39587285960745
1987,18,RAFAËL ACEVEDO PORRAS,132,CAFÉ DE COLOMBIA,116h 18m 15s,time,116,18,15,0,4231,25,36.645,36.37874825350195
1987,19,ROBERT MILLAR,155,PANASONIC-ISOSTAR,116h 18m 29s,time,116,18,29,0,4231,25,36.645,36.37753188968949
