Year,TotalTDFDistance,Stages,Start,End,Winner of stage,Yellow Jersey,Green jersey,Polka-dot jersey,White jersey,Leader
1931,5091,10.0,Luchon,Perpignan,Rafaële Di Paco  (Italie),Antonin Magne,,,,
1931,5091,11.0,Perpignan,Montpellier,Rafaële Di Paco  (Italie),Antonin Magne,,,,
1931,5091,12.0,Montpellier,Marseille,Max Bulla  (Inconnue),Antonin Magne,,,,
1931,5091,13.0,Marseille,Cannes,Charles Pelissier  (France),Antonin Magne,,,,
1931,5091,14.0,Cannes,Nice,Eugenio Gestri  (Italie),Antonin Magne,,,,
1931,5091,15.0,Nice,Gap,Jef Demuysere  (Belgique),Antonin Magne,,,,
1931,5091,16.0,Gap,Grenoble,Charles Pelissier  (France),Antonin Magne,,,,
1931,5091,17.0,Grenoble,Aix-les-Bains,Max Bulla  (Inconnue),Antonin Magne,,,,
1931,5091,18.0,Aix-les-Bains,Evian-les-Bains,Jef Demuysere  (Belgique),Antonin Magne,,,,
1931,5091,19.0,Evian-les-Bains,Belfort,Rafaële Di Paco  (Italie),Antonin Magne,,,,
1931,5091,20.0,Belfort,Colmar,André Leducq  (France),Antonin Magne,,,,
1931,5091,21.0,Colmar,Metz,Rafaële Di Paco  (Italie),Antonin Magne,,,,
1931,5091,22.0,Metz,Charleville-Mézières,Rafaële Di Paco  (Italie),Antonin Magne,,,,
1931,5091,23.0,Charleville-Mézières,Malo,Gaston Rebry  (Belgique),Antonin Magne,,,,
1931,5091,24.0,Malo,Paris,Charles Pelissier  (France),Antonin Magne,,,,
1930,4822,1.0,Paris,Caen,Charles Pelissier  (France),Charles Pelissier,,,,
1930,4822,2.0,Caen,Dinan,Learco Guerra  (Italie),Learco Guerra,,,,
1930,4822,3.0,Dinan,Brest,Charles Pelissier  (France),Learco Guerra,,,,
1930,4822,4.0,Brest,Vannes,Omer Taverne  (Belgique),Learco Guerra,,,,
1930,4822,5.0,Vannes,Les Sables,André Leducq  (France),Learco Guerra,,,,
1930,4822,6.0,Les Sables,Bordeaux,Jean Aerts  (Belgique),Learco Guerra,,,,
1930,4822,7.0,Bordeaux,Hendaye,Jules Merviel  (France),Learco Guerra,,,,
1930,4822,8.0,Hendaye,Pau,Alfredo Binda  (Italie),Learco Guerra,,,,
1930,4822,9.0,Pau,Luchon,Alfredo Binda  (Italie),André Leducq,,,,
1930,4822,10.0,Luchon,Perpignan,Charles Pelissier  (France),André Leducq,,,,
1930,4822,11.0,Perpignan,Montpellier,Charles Pelissier  (France),André Leducq,,,,
1930,4822,12.0,Montpellier,Marseille,Antonin Magne  (France),André Leducq,,,,
1930,4822,13.0,Marseille,Cannes,Learco Guerra  (Italie),André Leducq,,,,
1930,4822,14.0,Cannes,Nice,Louis Peglion  (Touristes-Routiers),André Leducq,,,,
1930,4822,15.0,Nice,Grenoble,Learco Guerra  (Italie),André Leducq,,,,
1930,4822,16.0,Grenoble,Evian-les-Bains,André Leducq  (France),André Leducq,,,,
1930,4822,17.0,Evian-les-Bains,Belfort,Frans Bonduel  (Belgique),André Leducq,,,,
1930,4822,18.0,Belfort,Metz,Charles Pelissier  (France),André Leducq,,,,
1930,4822,19.0,Metz,Charleville-Mézières,Charles Pelissier  (France),André Leducq,,,,
1930,4822,20.0,Charleville-Mézières,Malo,Charles Pelissier  (France),André Leducq,,,,
1930,4822,21.0,Malo,Paris,Charles Pelissier  (France),André Leducq,,,,
1929,5286,1.0,Paris,Caen,Aimé Dossche  (As),Aimé Dossche,,,,
1929,5286,2.0,Caen,Cherbourg-en-Cotentin,André Leducq  (As),Aimé Dossche,,,,
1929,5286,3.0,Cherbourg-en-Cotentin,Dinan,Omer Taverne  (Touristes-Routiers),Aimé Dossche,,,,
1929,5286,4.0,Dinan,Brest,Louis De Lannoy  (As),Maurice De Waele,,,,
1929,5286,5.0,Brest,Vannes,Gustaaf Van Slembrouck  (As),Maurice De Waele,,,,
1929,5286,6.0,Vannes,Les Sables,Paul Le Drogo  (As),Maurice De Waele,,,,
1929,5286,7.0,Les Sables,Bordeaux,Nicolas Frantz  (As),Nicolas Frantz,,,,
1929,5286,8.0,Bordeaux,Bayonne,Julien Moineau  (As),Aimé Dossche,,,,
1929,5286,9.0,Bayonne,Luchon,Salvador Cardona Balbastre  (As),Victor Fontan,,,,
1929,5286,10.0,Luchon,Perpignan,Jef Demuysere  (As),Maurice De Waele,,,,
1929,5286,11.0,Perpignan,Marseille,André Leducq  (As),Maurice De Waele,,,,
1929,5286,12.0,Marseille,Cannes,Marcel Bidot  (As),Maurice De Waele,,,,
1929,5286,13.0,Cannes,Nice,Benoît Faure  (Touristes-Routiers),Maurice De Waele,,,,
1929,5286,14.0,Nice,Grenoble,Gaston Rebry  (As),Maurice De Waele,,,,
1929,5286,15.0,Grenoble,Evian-les-Bains,Julien Vervaecke  (As),Maurice De Waele,,,,
1929,5286,16.0,Evian-les-Bains,Belfort,Charles Pelissier  (As),Maurice De Waele,,,,
1929,5286,17.0,Belfort,Strasbourg,André Leducq  (As),Maurice De Waele,,,,
1929,5286,18.0,Strasbourg,Metz,André Leducq  (As),Maurice De Waele,,,,
1929,5286,19.0,Metz,Charleville-Mézières,Bernard Van Rysselberghe  (As),Maurice De Waele,,,,
1929,5286,20.0,Charleville-Mézières,Malo,Maurice De Waele  (As),Maurice De Waele,,,,
1929,5286,21.0,Malo,Dieppe,André Leducq  (As),Maurice De Waele,,,,
1929,5286,22.0,Dieppe,Paris,Nicolas Frantz  (As),Maurice De Waele,,,,
1928,5476,1.0,Paris,Caen,Nicolas Frantz  (Alcyon-Dunlop),Nicolas Frantz,,,,
1928,5476,2.0,Caen,Cherbourg-en-Cotentin,André Leducq  (Alcyon-Dunlop),Nicolas Frantz,,,,
1928,5476,3.0,Cherbourg-en-Cotentin,Dinan,Gaston Rebry  (Alcyon-Dunlop),Nicolas Frantz,,,,
1928,5476,4.0,Dinan,Brest,Pé Verhaegen  (J.B. Louvet-Hutchinson),Nicolas Frantz,,,,
1928,5476,5.0,Brest,Vannes,Marcel Bidot  (Alleluia-Wolber),Nicolas Frantz,,,,
1928,5476,6.0,Vannes,Les Sables,Nicolas Frantz  (Alcyon-Dunlop),Nicolas Frantz,,,,
1928,5476,7.0,Les Sables,Bordeaux,Victor Fontan  (Elwish-Wolber),Nicolas Frantz,,,,
1928,5476,8.0,Bordeaux,Hendaye,Maurice De Waele  (Alcyon-Dunlop),Nicolas Frantz,,,,
1928,5476,9.0,Hendaye,Luchon,Victor Fontan  (Elwish-Wolber),Nicolas Frantz,,,,
1928,5476,10.0,Luchon,Perpignan,André Leducq  (Alcyon-Dunlop),Nicolas Frantz,,,,
1928,5476,11.0,Perpignan,Marseille,André Leducq  (Alcyon-Dunlop),Nicolas Frantz,,,,
1928,5476,12.0,Marseille,Nice,Nicolas Frantz  (Alcyon-Dunlop),Nicolas Frantz,,,,
1928,5476,13.0,Nice,Grenoble,Antonin Magne  (Alleluia-Wolber),Nicolas Frantz,,,,
1928,5476,14.0,Grenoble,Evian-les-Bains,Julien Moineau  (Alleluia-Wolber),Nicolas Frantz,,,,
1928,5476,15.0,Evian-les-Bains,Pontarlier,Pierre Magne  (Alleluia-Wolber),Nicolas Frantz,,,,
1928,5476,16.0,Pontarlier,Belfort,André Leducq  (Alcyon-Dunlop),Nicolas Frantz,,,,
1928,5476,17.0,Belfort,Strasbourg,Joseph Mauclair  (Armor-Dunlop),Nicolas Frantz,,,,
1928,5476,18.0,Strasbourg,Metz,Nicolas Frantz  (Alcyon-Dunlop),Nicolas Frantz,,,,
1928,5476,19.0,Metz,Charleville-Mézières,Marcel Huot  (Alleluia-Wolber),Nicolas Frantz,,,,
1928,5476,20.0,Charleville-Mézières,Malo,Maurice De Waele  (Alcyon-Dunlop),Nicolas Frantz,,,,
1928,5476,21.0,Malo,Dieppe,Antonin Magne  (Alleluia-Wolber),Nicolas Frantz,,,,
1928,5476,22.0,Dieppe,Paris,Nicolas Frantz  (Alcyon-Dunlop),Nicolas Frantz,,,,
1927,5398,1.0,Paris,Dieppe,Francis Pelissier  (Dilecta-Wolber),Francis Pelissier,,,,
1927,5398,2.0,Dieppe,Le Havre,Maurice De Waele  (Labor-Dunlop),Francis Pelissier,,,,
1927,5398,3.0,Le Havre,Caen,Hector Martin  (J.B.Louvet),Francis Pelissier,,,,
1927,5398,4.0,Caen,Cherbourg-en-Cotentin,Camille Van De Casteele  (J.B.Louvet),Francis Pelissier,,,,
1927,5398,5.0,Cherbourg-en-Cotentin,Dinan,Ferdinand Le Drogo  (Dilecta-Wolber),Francis Pelissier,,,,
1927,5398,6.0,Dinan,Brest,André Leducq  (Thomann-Dunlop),Ferdinand Le Drogo,,,,
1927,5398,7.0,Brest,Vannes,Gustaaf Van Slembrouck  (J.B.Louvet),Hector Martin,,,,
1927,5398,8.0,Vannes,Les Sables,Raymond Decorte  (J.B.Louvet),Hector Martin,,,,
1927,5398,9.0,Les Sables,Bordeaux,Adelin Benoit  (Alcyon-Dunlop),Hector Martin,,,,
1927,5398,10.0,Bordeaux,Bayonne,Pé Verhaegen  (J.B.Louvet),Hector Martin,,,,
1927,5398,11.0,Bayonne,Luchon,Nicolas Frantz  (Alcyon-Dunlop),Nicolas Frantz,,,,
1927,5398,12.0,Luchon,Perpignan,Gustaaf Van Slembrouck  (J.B.Louvet),Nicolas Frantz,,,,
1927,5398,13.0,Perpignan,Marseille,Maurice De Waele  (Labor-Dunlop),Nicolas Frantz,,,,
1927,5398,14.0,Marseille,Toulon,Marius Gallorini  (Alleluia-Wolber),Nicolas Frantz,,,,
1927,5398,15.0,Toulon,Nice,Nicolas Frantz  (Alcyon-Dunlop),Nicolas Frantz,,,,
1927,5398,16.0,Nice,Briançon,Julien Vervaecke  (Armor-Dunlop),Nicolas Frantz,,,,
1927,5398,17.0,Briançon,Evian-les-Bains,Pé Verhaegen  (J.B.Louvet),Nicolas Frantz,,,,
1927,5398,18.0,Evian-les-Bains,Pontarlier,Adelin Benoit  (Alcyon-Dunlop),Nicolas Frantz,,,,
1927,5398,19.0,Pontarlier,Belfort,Maurice Geldhof  (J.B.Louvet),Nicolas Frantz,,,,
1927,5398,20.0,Belfort,Strasbourg,Raymond Decorte  (J.B.Louvet),Nicolas Frantz,,,,
1927,5398,21.0,Strasbourg,Metz,Nicolas Frantz  (Alcyon-Dunlop),Nicolas Frantz,,,,
1927,5398,22.0,Metz,Charleville-Mézières,Hector Martin  (J.B.Louvet),Nicolas Frantz,,,,
1927,5398,23.0,Charleville-Mézières,Dunkerque,André Leducq  (Thomann-Dunlop),Nicolas Frantz,,,,
1927,5398,24.0,Dunkerque,Paris,André Leducq  (Thomann-Dunlop),Nicolas Frantz,,,,
1926,5745,1.0,Evian-les-Bains,Mulhouse,Jules Buysse  (Automoto-Hutchinson),Jules Buysse,,,,
1926,5745,2.0,Mulhouse,Metz,Aimé Dossche  (Christophe-Hutchinson),Jules Buysse,,,,
1926,5745,3.0,Metz,Dunkerque,Gustaaf Van Slembrouck  (J.B.Louvet-Wolber),Gustaaf Van Slembrouck,,,,
1926,5745,4.0,Dunkerque,Le Havre,Félix Sellier  (Alcyon-Dunlop),Gustaaf Van Slembrouck,,,,
1926,5745,5.0,Le Havre,Cherbourg-en-Cotentin,Adelin Benoit  (Alcyon-Dunlop),Gustaaf Van Slembrouck,,,,
1926,5745,6.0,Cherbourg-en-Cotentin,Brest,Joseph Van Dam  (Automoto-Hutchinson),Gustaaf Van Slembrouck,,,,
1926,5745,7.0,Brest,Les Sables,Nicolas Frantz  (Alcyon-Dunlop),Gustaaf Van Slembrouck,,,,
1926,5745,8.0,Les Sables,Bordeaux,Joseph Van Dam  (Automoto-Hutchinson),Gustaaf Van Slembrouck,,,,
1926,5745,9.0,Bordeaux,Bayonne,Nicolas Frantz  (Alcyon-Dunlop),Gustaaf Van Slembrouck,,,,
1926,5745,10.0,Bayonne,Luchon,Lucien Buysse  (Automoto-Hutchinson),Lucien Buysse,,,,
1926,5745,11.0,Luchon,Perpignan,Lucien Buysse  (Automoto-Hutchinson),Lucien Buysse,,,,
1926,5745,12.0,Perpignan,Toulon,Nicolas Frantz  (Alcyon-Dunlop),Lucien Buysse,,,,
1926,5745,13.0,Toulon,Nice,Nicolas Frantz  (Alcyon-Dunlop),Lucien Buysse,,,,
1926,5745,14.0,Nice,Briançon,Bartolomeo Aimo  (Alcyon-Dunlop),Lucien Buysse,,,,
1926,5745,15.0,Briançon,Evian-les-Bains,Joseph Van Dam  (Automoto-Hutchinson),Lucien Buysse,,,,
1926,5745,16.0,Evian-les-Bains,Dijon,Camille Van De Casteele  (J.B.Louvet-Wolber),Lucien Buysse,,,,
1926,5745,17.0,Dijon,Paris,Aimé Dossche  (Christophe-Hutchinson),Lucien Buysse,,,,
1925,5440,1.0,Paris,Le Havre,Ottavio Bottecchia  (Automoto-Hutchinson),Ottavio Bottecchia,,,,
1925,5440,2.0,Le Havre,Cherbourg-en-Cotentin,Romain Bellenger  (Alcyon-Dunlop),Ottavio Bottecchia,,,,
1925,5440,3.0,Cherbourg-en-Cotentin,Brest,Louis Mottiat  (Alcyon-Dunlop),Adelin Benoit,,,,
1925,5440,4.0,Brest,Vannes,Nicolas Frantz  (Alcyon-Dunlop),Adelin Benoit,,,,
1925,5440,5.0,Vannes,Les Sables,Nicolas Frantz  (Alcyon-Dunlop),Adelin Benoit,,,,
1925,5440,6.0,Les Sables,Bordeaux,Ottavio Bottecchia  (Automoto-Hutchinson),Adelin Benoit,,,,
1925,5440,7.0,Bordeaux,Bayonne,Ottavio Bottecchia  (Automoto-Hutchinson),Adelin Benoit,,,,
1925,5440,8.0,Bayonne,Luchon,Adelin Benoit  (Thomann-Dunlop),Adelin Benoit,,,,
1925,5440,9.0,Luchon,Perpignan,Nicolas Frantz  (Alcyon-Dunlop),Ottavio Bottecchia,,,,
1925,5440,10.0,Perpignan,Nîmes,Théophile Beeckman  (Thomann-Dunlop),Ottavio Bottecchia,,,,
1925,5440,11.0,Nîmes,Toulon,Lucien Buysse  (Automoto-Hutchinson),Ottavio Bottecchia,,,,
1925,5440,12.0,Toulon,Nice,Lucien Buysse  (Automoto-Hutchinson),Ottavio Bottecchia,,,,
1925,5440,13.0,Nice,Briançon,Bartolomeo Aimo  (Alcyon-Dunlop),Ottavio Bottecchia,,,,
1925,5440,14.0,Briançon,Evian-les-Bains,Hector Martin  (J.B.Louvet-Pouchois),Ottavio Bottecchia,,,,
1925,5440,15.0,Evian-les-Bains,Mulhouse,Nicolas Frantz  (Alcyon-Dunlop),Ottavio Bottecchia,,,,
1925,5440,16.0,Mulhouse,Metz,Hector Martin  (J.B.Louvet-Pouchois),Ottavio Bottecchia,,,,
1925,5440,17.0,Metz,Dunkerque,Hector Martin  (J.B.Louvet-Pouchois),Ottavio Bottecchia,,,,
1925,5440,18.0,Dunkerque,Paris,Ottavio Bottecchia  (Automoto-Hutchinson),Ottavio Bottecchia,,,,
1924,5425,1.0,Paris,Le Havre,Ottavio Bottecchia  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,2.0,Le Havre,Cherbourg-en-Cotentin,Romain Bellenger  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,3.0,Cherbourg-en-Cotentin,Brest,Philippe Thys  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,3.0,Cherbourg-en-Cotentin,Brest,Théophile Beeckman  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,4.0,Brest,Les Sables,Félix Goethals  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,5.0,Les Sables,Bayonne,Omer Huyse  (Deuxieme Classe),Ottavio Bottecchia,,,,
1924,5425,6.0,Bayonne,Luchon,Ottavio Bottecchia  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,7.0,Luchon,Perpignan,Ottavio Bottecchia  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,8.0,Perpignan,Toulon,Louis Mottiat  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,9.0,Toulon,Nice,Philippe Thys  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,10.0,Nice,Briançon,Giovanni Brunero  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,11.0,Briançon,Gex,Nicolas Frantz  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,12.0,Gex,Strasbourg,Nicolas Frantz  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,13.0,Strasbourg,Metz,Arsène Alancourt  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,14.0,Metz,Dunkerque,Romain Bellenger  (Premiere Classe),Ottavio Bottecchia,,,,
1924,5425,15.0,Dunkerque,Paris,Ottavio Bottecchia  (Premiere Classe),Ottavio Bottecchia,,,,
1923,5386,1.0,Paris,Le Havre,Robert Jacquinot  (Tdf 1923 ***),Robert Jacquinot,,,,
1923,5386,2.0,Le Havre,Cherbourg-en-Cotentin,Ottavio Bottecchia  (Tdf 1923 ***),Ottavio Bottecchia,,,,
1923,5386,3.0,Cherbourg-en-Cotentin,Brest,Henri Pelissier  (Tdf 1923 ***),Ottavio Bottecchia,,,,
1923,5386,4.0,Brest,Les Sables,Albert Dejonghe  (Tdf 1923 ***),Romain Bellenger,,,,
1923,5386,5.0,Les Sables,Bayonne,Robert Jacquinot  (Tdf 1923 ***),Romain Bellenger,,,,
1923,5386,6.0,Bayonne,Luchon,Jean Alavoine  (Tdf 1923 ***),Ottavio Bottecchia,,,,
1923,5386,7.0,Luchon,Perpignan,Jean Alavoine  (Tdf 1923 ***),Ottavio Bottecchia,,,,
1923,5386,8.0,Perpignan,Toulon,Lucien Buysse  (Tdf 1923 ***),Ottavio Bottecchia,,,,
1923,5386,9.0,Toulon,Nice,Jean Alavoine  (Tdf 1923 ***),Ottavio Bottecchia,,,,
1923,5386,10.0,Nice,Briançon,Henri Pelissier  (Tdf 1923 ***),Henri Pelissier,,,,
1923,5386,11.0,Briançon,Genève,Henri Pelissier  (Tdf 1923 ***),Henri Pelissier,,,,
1923,5386,12.0,Genève,Strasbourg,Joseph Muller  (Tdf 1923 ***),Henri Pelissier,,,,
1923,5386,13.0,Strasbourg,Metz,Romain Bellenger  (Tdf 1923 ***),Henri Pelissier,,,,
1923,5386,14.0,Metz,Dunkerque,Félix Goethals  (Tdf 1923 ***),Henri Pelissier,,,,
1923,5386,15.0,Dunkerque,Paris,Félix Goethals  (Tdf 1923 ***),Henri Pelissier,,,,
1922,5375,1.0,Paris,Le Havre,Robert Jacquinot  (Tdf 1922 ***),Robert Jacquinot,,,,
1922,5375,2.0,Le Havre,Cherbourg-en-Cotentin,Romain Bellenger  (Tdf 1922 ***),Robert Jacquinot,,,,
1922,5375,3.0,Cherbourg-en-Cotentin,Brest,Robert Jacquinot  (Tdf 1922 ***),Robert Jacquinot,,,,
1922,5375,4.0,Brest,Les Sables,Philippe Thys  (Tdf 1922 ***),Eugène Christophe,,,,
1922,5375,5.0,Les Sables,Bayonne,Jean Alavoine  (Tdf 1922 ***),Eugène Christophe,,,,
1922,5375,6.0,Bayonne,Luchon,Jean Alavoine  (Tdf 1922 ***),Eugène Christophe,,,,
1922,5375,7.0,Luchon,Perpignan,Jean Alavoine  (Tdf 1922 ***),Jean Alavoine,,,,
1922,5375,8.0,Perpignan,Toulon,Philippe Thys  (Tdf 1922 ***),Jean Alavoine,,,,
1922,5375,9.0,Toulon,Nice,Philippe Thys  (Tdf 1922 ***),Jean Alavoine,,,,
1922,5375,10.0,Nice,Briançon,Philippe Thys  (Tdf 1922 ***),Jean Alavoine,,,,
1922,5375,11.0,Briançon,Genève,Emile ''Senior'' Masson  (Tdf 1922 ***),Jean Alavoine,,,,
1922,5375,12.0,Genève,Strasbourg,Emile ''Senior'' Masson  (Tdf 1922 ***),Hector Heusghem,,,,
1922,5375,13.0,Strasbourg,Metz,Federico Gay  (Tdf 1922 ***),Firmin Lambot,,,,
1922,5375,14.0,Metz,Dunkerque,Félix Sellier  (Tdf 1922 ***),Firmin Lambot,,,,
1922,5375,15.0,Dunkerque,Paris,Philippe Thys  (Tdf 1922 ***),Firmin Lambot,,,,
1921,5485,1.0,Paris,Le Havre,Louis Mottiat  (Tdf 1921 ***),Louis Mottiat,,,,
1921,5485,2.0,Le Havre,Cherbourg-en-Cotentin,Romain Bellenger  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,3.0,Cherbourg-en-Cotentin,Brest,Léon Scieur  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,4.0,Brest,Les Sables,Louis Mottiat  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,5.0,Les Sables,Bayonne,Louis Mottiat  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,6.0,Bayonne,Luchon,Hector Heusghem  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,7.0,Luchon,Perpignan,Louis Mottiat  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,8.0,Perpignan,Toulon,Luigi Lucotti  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,9.0,Toulon,Nice,Firmin Lambot  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,10.0,Nice,Grenoble,Léon Scieur  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,11.0,Grenoble,Genève,Félix Goethals  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,12.0,Genève,Strasbourg,,Léon Scieur,,,,
1921,5485,13.0,Strasbourg,Metz,Félix Sellier  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,14.0,Metz,Dunkerque,Félix Goethals  (Tdf 1921 ***),Léon Scieur,,,,
1921,5485,15.0,Dunkerque,Paris,Félix Goethals  (Tdf 1921 ***),Léon Scieur,,,,
1920,5503,1.0,Paris,Le Havre,Louis Mottiat  (Tdf 1920 ***),Louis Mottiat,,,,
1920,5503,2.0,Le Havre,Cherbourg-en-Cotentin,Philippe Thys  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,3.0,Cherbourg-en-Cotentin,Brest,Henri Pelissier  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,4.0,Brest,Les Sables,Henri Pelissier  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,5.0,Les Sables,Bayonne,Firmin Lambot  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,6.0,Bayonne,Luchon,Firmin Lambot  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,7.0,Luchon,Perpignan,Jean Rossius  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,8.0,Perpignan,Aix en Provence,Louis Heusghem  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,9.0,Aix en Provence,Nice,Philippe Thys  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,10.0,Nice,Grenoble,Hector Heusghem  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,11.0,Grenoble,Gex,Léon Scieur  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,12.0,Gex,Strasbourg,Philippe Thys  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,13.0,Strasbourg,Metz,Philippe Thys  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,14.0,Metz,Dunkerque,Félix Goethals  (Tdf 1920 ***),Philippe Thys,,,,
1920,5503,15.0,Dunkerque,Paris,Jean Rossius  (Tdf 1920 ***),Philippe Thys,,,,
1919,5560,1.0,Paris,Le Havre,Jean Rossius  (Tdf 1919 ***),Jean Rossius,,,,
1919,5560,2.0,Le Havre,Cherbourg-en-Cotentin,Henri Pelissier  (Tdf 1919 ***),Henri Pelissier,,,,
1919,5560,3.0,Cherbourg-en-Cotentin,Brest,Francis Pelissier  (Tdf 1919 ***),Henri Pelissier,,,,
1919,5560,4.0,Brest,Les Sables,Jean Alavoine  (Tdf 1919 ***),Eugène Christophe,,,,
1919,5560,5.0,Les Sables,Bayonne,Jean Alavoine  (Tdf 1919 ***),Eugène Christophe,,,,
1919,5560,6.0,Bayonne,Luchon,Honoré Barthelemy  (Tdf 1919 ***),Eugène Christophe,,,,
1919,5560,7.0,Luchon,Perpignan,Jean Alavoine  (Tdf 1919 ***),Eugène Christophe,,,,
1919,5560,8.0,Perpignan,Marseille,Jean Alavoine  (Tdf 1919 ***),Eugène Christophe,,,,
1919,5560,9.0,Marseille,Nice,Honoré Barthelemy  (Tdf 1919 ***),Eugène Christophe,,,,
1919,5560,10.0,Nice,Grenoble,Honoré Barthelemy  (Tdf 1919 ***),Eugène Christophe,,,,
1919,5560,11.0,Grenoble,Genève,Honoré Barthelemy  (Tdf 1919 ***),Eugène Christophe,,,,
1919,5560,12.0,Genève,Strasbourg,Luigi Lucotti  (Tdf 1919 ***),Eugène Christophe,,,,
1919,5560,13.0,Strasbourg,Metz,Luigi Lucotti  (Tdf 1919 ***),Eugène Christophe,,,,
1919,5560,14.0,Metz,Dunkerque,Firmin Lambot  (Tdf 1919 ***),Firmin Lambot,,,,
1919,5560,15.0,Dunkerque,Paris,Jean Alavoine  (Tdf 1919 ***),Firmin Lambot,,,,
1914,5380,1.0,Paris,Le Havre,Philippe Thys  (Peugeot-Wolber),,,,,PHILIPPE THYS
1914,5380,2.0,Le Havre,Cherbourg-en-Cotentin,Jean Rossius  (Alcyon-Soly),,,,,JEAN ROSSIUS
1914,5380,3.0,Cherbourg-en-Cotentin,Brest,Emile Engel  (Peugeot-Wolber),,,,,JEAN ROSSIUS
1914,5380,4.0,Brest,La Rochelle,Oscar Egg  (Peugeot-Wolber),,,,,JEAN ROSSIUS
1914,5380,5.0,La Rochelle,Bayonne,Oscar Egg  (Peugeot-Wolber),,,,,JEAN ROSSIUS
1914,5380,6.0,Bayonne,Luchon,Firmin Lambot  (Peugeot-Wolber),,,,,PHILIPPE THYS
1914,5380,7.0,Luchon,Perpignan,Jean Alavoine  (Peugeot-Wolber),,,,,PHILIPPE THYS
1914,5380,8.0,Perpignan,Marseille,Octave Lapize  (La Francaise-Hutchinson),,,,,PHILIPPE THYS
1914,5380,9.0,Marseille,Nice,Jean Rossius  (Alcyon-Soly),,,,,PHILIPPE THYS
1914,5380,10.0,Nice,Grenoble,Henri Pelissier  (Peugeot-Wolber),,,,,PHILIPPE THYS
1914,5380,11.0,Grenoble,Genève,Gustave Garrigou  (Peugeot-Wolber),,,,,PHILIPPE THYS
1914,5380,12.0,Genève,Belfort,Henri Pelissier  (Peugeot-Wolber),,,,,PHILIPPE THYS
1914,5380,13.0,Belfort,Longwy,François Faber  (Peugeot-Wolber),,,,,PHILIPPE THYS
1914,5380,14.0,Longwy,Dunkerque,François Faber  (Peugeot-Wolber),,,,,PHILIPPE THYS
1914,5380,15.0,Dunkerque,Paris,Henri Pelissier  (Peugeot-Wolber),,,,,PHILIPPE THYS
1913,5287,1.0,Paris,Le Havre,Claudio Michelotto  (Griffon),,,,,CLAUDIO MICHELOTTO
1913,5287,2.0,Le Havre,Cherbourg-en-Cotentin,Jules Masselis  (Alcyon),,,,,JULES MASSELIS
1913,5287,3.0,Cherbourg-en-Cotentin,Brest,Henri Pelissier  (Alcyon),,,,,ODIEL DEFRAEYE
1913,5287,4.0,Brest,La Rochelle,Marcel Buysse  (Peugeot),,,,,ODIEL DEFRAEYE
1913,5287,5.0,La Rochelle,Bayonne,Henri Van Lerberghe  (Isoles),,,,,ODIEL DEFRAEYE
1913,5287,6.0,Bayonne,Luchon,Philippe Thys  (Peugeot),,,,,ODIEL DEFRAEYE
1913,5287,7.0,Luchon,Perpignan,Marcel Buysse  (Peugeot),,,,,ODIEL DEFRAEYE
1913,5287,8.0,Perpignan,Aix en Provence,Gustave Garrigou  (Peugeot),,,,,MARCEL BUYSSE
1913,5287,9.0,Aix en Provence,Nice,Firmin Lambot  (Griffon),,,,,PHILIPPE THYS
