,Year,TotalTDFDistance,Stage
0,2020,3483,Stage 1 : Nice Moyen Pays > Nice
1,2020,3483,Stage 2 : Nice Haut Pays > Nice
2,2020,3483,Stage 3 : Nice > Sisteron
3,2020,3483,Stage 4 : Sisteron > Orcières-Merlette
4,2020,3483,Stage 5 : Gap > Privas
5,2020,3483,Stage 6 : Le Teil > Mont Aigoual
6,2020,3483,Stage 7 : Millau > Lavaur
7,2020,3483,Stage 8 : Cazères-sur-Garonne > Loudenvielle
8,2020,3483,Stage 9 : Pau > Laruns
9,2020,3483,Stage 10 : Île d'Oléron Le Château-d'Oléron > Île de Ré Saint-Martin-de-Ré
10,2020,3483,Stage 11 : Châtelaillon-Plage > Poitiers
11,2020,3483,Stage 12 : Chauvigny > Sarran Corrèze
12,2020,3483,Stage 13 : Châtel-Guyon > Puy Mary Cantal
13,2020,3483,Stage 14 : Clermont-Ferrand > Lyon
14,2020,3483,Stage 15 : Lyon > Grand Colombier
15,2020,3483,Stage 16 : La Tour-du-Pin > Villard-de-Lans
16,2020,3483,Stage 17 : Grenoble > Méribel Col de la Loze
17,2020,3483,Stage 18 : Méribel > La Roche-sur-Foron
18,2020,3483,Stage 19 : Bourg-en-Bresse > Champagnole
19,2020,3483,Stage 20 : Lure > La Planche des Belles Filles
20,2020,3483,Stage 21 : Mantes-la-Jolie > Paris Champs-Élysées
21,2019,3366,Stage 1 : Bruxelles > Brussel
22,2019,3366,Stage 2 : Bruxelles Palais Royal > Brussel Atomium
23,2019,3366,Stage 3 : Binche > Épernay
24,2019,3366,Stage 4 : Reims > Nancy
25,2019,3366,Stage 5 : Saint-Dié-des-Vosges > Colmar
26,2019,3366,Stage 6 : Mulhouse > La Planche des Belles Filles
27,2019,3366,Stage 7 : Belfort > Chalon-sur-Saône
28,2019,3366,Stage 8 : Mâcon > Saint-Étienne
29,2019,3366,Stage 9 : Saint-Étienne > Brioude
30,2019,3366,Stage 10 : Saint-Flour > Albi
31,2019,3366,Stage 11 : Albi > Toulouse
32,2019,3366,Stage 12 : Toulouse > Bagnères-de-Bigorre
33,2019,3366,Stage 13 : Pau > Pau
34,2019,3366,Stage 14 : Tarbes > Tourmalet Barèges
35,2019,3366,Stage 15 : Limoux > Foix Prat d'Albis
36,2019,3366,Stage 16 : Nîmes > Nîmes
37,2019,3366,Stage 17 : Pont du Gard > Gap
38,2019,3366,Stage 18 : Embrun > Valloire
39,2019,3366,Stage 19 : Saint-Jean-de-Maurienne > Tignes
40,2019,3366,Stage 20 : Albertville > Val Thorens
41,2019,3366,Stage 21 : Rambouillet > Paris Champs-Élysées
42,2018,3349,Stage 1 : Noirmoutier-en-l'Île > Fontenay-le-Comte
43,2018,3349,Stage 2 : Mouilleron-Saint-Germain > La Roche-sur-Yon
44,2018,3349,Stage 3 : Cholet > Cholet
45,2018,3349,Stage 4 : La Baule > Sarzeau
46,2018,3349,Stage 5 : Lorient > Quimper
47,2018,3349,Stage 6 : Brest > Mûr-de-Bretagne Guerlédan
48,2018,3349,Stage 7 : Fougères > Chartres
49,2018,3349,Stage 8 : Dreux > Amiens
50,2018,3349,Stage 9 : Arras Citadelle > Roubaix
51,2018,3349,Stage 10 : Annecy > Le Grand-Bornand
52,2018,3349,Stage 11 : Albertville > La Rosière Espace San Bernardo
53,2018,3349,Stage 12 : Bourg-Saint-Maurice Les Arcs > Alpe d'Huez
54,2018,3349,Stage 13 : Bourg d'Oisans > Valence
55,2018,3349,Stage 14 : Saint-Paul-Trois-Châteaux > Mende
56,2018,3349,Stage 15 : Millau > Carcassonne
57,2018,3349,Stage 16 : Carcassonne > Bagnères-de-Luchon
58,2018,3349,Stage 17 : Bagnères-de-Luchon > Saint-Lary-Soulan Col du Portet
59,2018,3349,Stage 18 : Trie-sur-Baïse > Pau
60,2018,3349,Stage 19 : Lourdes > Laruns
61,2018,3349,Stage 20 : Saint-Pée-sur-Nivelle > Espelette
62,2018,3349,Stage 21 : Houilles > Paris Champs-Élysées
63,2017,3540,Stage 1 : Düsseldorf > Düsseldorf
64,2017,3540,Stage 2 : Düsseldorf > Liège
65,2017,3540,Stage 3 : Verviers > Longwy
66,2017,3540,Stage 4 : Mondorf-les-Bains > Vittel
67,2017,3540,Stage 5 : Vittel > La Planche des Belles Filles
68,2017,3540,Stage 6 : Vesoul > Troyes
69,2017,3540,Stage 7 : Troyes > Nuits-Saint-Georges
70,2017,3540,Stage 8 : Dôle > Station des Rousses
71,2017,3540,Stage 9 : Nantua > Chambéry
72,2017,3540,Stage 10 : Périgueux > Bergerac
73,2017,3540,Stage 11 : Eymet > Pau
74,2017,3540,Stage 12 : Pau > Peyragudes
75,2017,3540,Stage 13 : Saint-Girons > Foix
76,2017,3540,Stage 14 : Blagnac > Rodez
77,2017,3540,Stage 15 : Laissac-Sévérac l'Église > Le Puy-en-Velay
78,2017,3540,Stage 16 : Le Puy-en-Velay > Romans-sur-Isère
79,2017,3540,Stage 17 : La Mure > Serre-Chevalier
80,2017,3540,Stage 18 : Briançon > Izoard
81,2017,3540,Stage 19 : Embrun > Salon-de-Provence
82,2017,3540,Stage 20 : Marseille > Marseille
83,2017,3540,Stage 21 : Montgeron > Paris Champs-Élysées
84,2016,3525,Stage 1 : Mont-Saint-Michel > Utah Beach Sainte-Marie-du-Mont
85,2016,3525,Stage 2 : Saint-Lô > Cherbourg-en-Cotentin
86,2016,3525,Stage 3 : Granville > Angers
87,2016,3525,Stage 4 : Saumur > Limoges
88,2016,3525,Stage 5 : Limoges > Le Lioran
89,2016,3525,Stage 6 : Arpajon-sur-Cère > Montauban
90,2016,3525,Stage 7 : L'Isle-Jourdain > Lac de Payolle
91,2016,3525,Stage 8 : Pau > Bagnères-de-Luchon
92,2016,3525,Stage 9 : Vielha Val d'Aran > Andorre
93,2016,3525,Stage 10 : Escaldes-Engordany > Revel
94,2016,3525,Stage 11 : Carcassonne > Montpellier
95,2016,3525,Stage 12 : Montpellier > Mont Ventoux
96,2016,3525,Stage 13 : Bourg-Saint-Andéol > La Caverne du Pont-d'Arc
97,2016,3525,Stage 14 : Montélimar > Villars-les-Dombes Parc des Oiseaux
98,2016,3525,Stage 15 : Bourg-en-Bresse > Culoz
99,2016,3525,Stage 16 : Moirans-en-Montagne > Berne
100,2016,3525,Stage 17 : Berne > Finhaut-Emosson
101,2016,3525,Stage 18 : Sallanches > Megève
102,2016,3525,Stage 19 : Albertville > Saint-Gervais Mont Blanc
103,2016,3525,Stage 20 : Megève > Morzine
104,2016,3525,Stage 21 : Chantilly > Paris Champs-Élysées
105,2015,3354,Stage 1 : Utrecht > Utrecht
106,2015,3354,Stage 2 : Utrecht > Zélande
107,2015,3354,Stage 3 : Anvers > Huy
108,2015,3354,Stage 4 : Seraing > Cambrai
109,2015,3354,Stage 5 : Arras Communauté Urbaine > Amiens
110,2015,3354,Stage 6 : Abbeville > Le Havre
111,2015,3354,Stage 7 : Livarot > Fougères
112,2015,3354,Stage 8 : Rennes > Mûr-de-Bretagne Guerlédan
113,2015,3354,Stage 9 : Vannes > Plumelec
114,2015,3354,Stage 10 : Tarbes > La Pierre-Saint-Martin
115,2015,3354,Stage 11 : Pau > Cauterets
116,2015,3354,Stage 12 : Lannemezan > plateau_de_beille
117,2015,3354,Stage 13 : Muret > Rodez
118,2015,3354,Stage 14 : Rodez > Mende
119,2015,3354,Stage 15 : Mende > Valence
120,2015,3354,Stage 16 : Bourg-de-Péage > Gap
121,2015,3354,Stage 17 : Digne-les-Bains > Pra Loup
122,2015,3354,Stage 18 : Gap > Saint-Jean-de-Maurienne
123,2015,3354,Stage 19 : Saint-Jean-de-Maurienne > La Toussuire
124,2015,3354,Stage 20 : Modane Valfréjus > Alpe d'Huez
125,2015,3354,Stage 21 : Sèvres - Grand Paris Seine Ouest > Paris Champs-Élysées
126,2014,3659,Stage 1 : Leeds > Harrogate
127,2014,3659,Stage 2 : York > Sheffield
128,2014,3659,Stage 3 : Cambridge > Londres
129,2014,3659,Stage 4 : Le Touquet-Paris-Plage > Lille
130,2014,3659,Stage 5 : Ypres > Arenberg Porte du Hainaut
131,2014,3659,Stage 6 : Arras Citadelle > Reims
132,2014,3659,Stage 7 : Épernay > Nancy
133,2014,3659,Stage 8 : Tomblaine > Gérardmer
134,2014,3659,Stage 9 : Gérardmer > Mulhouse
135,2014,3659,Stage 10 : Mulhouse > La Planche des Belles Filles
136,2014,3659,Stage 11 : Besançon > Oyonnax
137,2014,3659,Stage 12 : Bourg-en-Bresse > Saint-Etienne
138,2014,3659,Stage 13 : Saint-Etienne > Chamrousse
139,2014,3659,Stage 14 : Grenoble > Risoul
140,2014,3659,Stage 15 : Tallard > Nimes
141,2014,3659,Stage 16 : Carcassonne > Bagnères-de-Luchon
142,2014,3659,Stage 17 : Saint Gaudens > Saint-Lary-Soulan Col du Portet
143,2014,3659,Stage 18 : Pau > Hautacam
144,2014,3659,Stage 19 : Maubourguet Pays du Val d'Adour > Bergerac
145,2014,3659,Stage 20 : Bergerac > Périgueux
146,2014,3659,Stage 21 : Evry > Paris Champs-Élysées
147,2013,3404,Stage 1 : porto_vecchio > Bastia
148,2013,3404,Stage 2 : Bastia > Ajaccio
149,2013,3404,Stage 3 : Ajaccio > Calvi
150,2013,3404,Stage 4 : Nice > Nice
151,2013,3404,Stage 5 : Cagnes-sur-Mer > Marseille
152,2013,3404,Stage 6 : Aix en Provence > Montpellier
153,2013,3404,Stage 7 : Montpellier > Albi
154,2013,3404,Stage 8 : Castres > Ax 3 Domaines
155,2013,3404,Stage 9 : Saint-Girons > Bagnères-de-Bigorre
156,2013,3404,Stage 10 : Saint-Gildas-des-Bois > Saint-Malo
157,2013,3404,Stage 11 : Avranches > Mont-Saint-Michel
158,2013,3404,Stage 12 : Fougères > Tours
159,2013,3404,Stage 13 : Tours > Saint-Amand-Montrond
160,2013,3404,Stage 14 : Saint-Pourçain-sur-Sioule > Lyon
161,2013,3404,Stage 15 : Givors > Mont Ventoux
162,2013,3404,Stage 16 : Vaison-la-Romaine > Gap
163,2013,3404,Stage 17 : Embrun > Chorges
164,2013,3404,Stage 18 : Gap > Alpe d'Huez
165,2013,3404,Stage 19 : Bourg-d'Oisans > le_grand_bornand
166,2013,3404,Stage 20 : Annecy > Annecy - Semnoz
167,2013,3404,Stage 21 : Versailles > Paris Champs-Élysées
168,2012,3497,Prologue : Liège > Liège
169,2012,3497,Stage 1 : Liège > Seraing
170,2012,3497,Stage 2 : Visé > Tournai
171,2012,3497,Stage 3 : Orchies > Boulogne-sur-Mer
172,2012,3497,Stage 4 : Abbeville > Rouen
173,2012,3497,Stage 5 : Rouen > St-Quentin
174,2012,3497,Stage 6 : Épernay > Metz
175,2012,3497,Stage 7 : Tomblaine > La Planche des Belles Filles
176,2012,3497,Stage 8 : Belfort > Porrentruy
177,2012,3497,Stage 9 : Arc-et-Senans > Besançon
178,2012,3497,Stage 10 : Macon > Bellegarde-sur-Valserine
179,2012,3497,Stage 11 : Albertville > La Toussuire
180,2012,3497,Stage 12 : Saint-Jean-de-Maurienne > Annonay Davézieux
181,2012,3497,Stage 13 : Saint-Paul -Trois-Châteaux > Le Cap d'Agde
182,2012,3497,Stage 14 : Limoux > Foix
183,2012,3497,Stage 15 : Samatan > Pau
184,2012,3497,Stage 16 : Pau > Bagnères-de-Luchon
185,2012,3497,Stage 17 : Bagnères-de-Luchon > Peyragudes
186,2012,3497,Stage 18 : Blagnac > Brive-la-Gaillarde
187,2012,3497,Stage 19 : Bonneval > Chartres
188,2012,3497,Stage 20 : Rambouillet > Paris Champs-Élysées
189,2011,3630,Stage 1 : Passage du Gois > Mont des Alouettes
190,2011,3630,Stage 2 : Les Essarts > Les Essarts
191,2011,3630,Stage 3 : Olonne-sur-Mer > Redon
192,2011,3630,Stage 4 : Lorient > Mûr-de-Bretagne Guerlédan
193,2011,3630,Stage 5 : Carhaix > Cap Fréhel
194,2011,3630,Stage 6 : Dinan > Lisieux
195,2011,3630,Stage 7 : Le Mans > Chateauroux
196,2011,3630,Stage 8 : Aigurande > Super-Besse Sancy
197,2011,3630,Stage 9 : Issoire > Saint-Flour
198,2011,3630,Stage 10 : Aurillac > Carmaux
199,2011,3630,Stage 11 : Blaye-les-Mines > Lavaur
200,2011,3630,Stage 12 : Cugnaux > Luz-Ardiden
201,2011,3630,Stage 13 : Pau > Lourdes
202,2011,3630,Stage 14 : Saint Gaudens > plateau_de_beille
203,2011,3630,Stage 15 : Limoux > Montpellier
204,2011,3630,Stage 16 : Saint-Paul -Trois-Châteaux > Gap
205,2011,3630,Stage 17 : Gap > Pinerolo
206,2011,3630,Stage 18 : Pinerolo > Galibier Serre-Chevalier
207,2011,3630,Stage 19 : Modane Valfréjus > L'Alpe-d'Huez
208,2011,3630,Stage 20 : Grenoble > Grenoble
209,2011,3630,Stage 21 : Créteil > Paris Champs-Élysées
210,2010,3642,Prologue : Rotterdam > Rotterdam
211,2010,3642,Stage 1 : Rotterdam > Bruxelles
212,2010,3642,Stage 2 : Bruxelles > Spa
213,2010,3642,Stage 3 : Wanze > Arenberg Porte du Hainaut
214,2010,3642,Stage 4 : Cambrai > Reims
215,2010,3642,Stage 5 : Épernay > Montargis
216,2010,3642,Stage 6 : Montargis > Gueugnon
217,2010,3642,Stage 7 : Tournus > Station des Rousses
218,2010,3642,Stage 8 : Station des Rousses > Morzine
219,2010,3642,Stage 9 : Morzine > Saint-Jean-de-Maurienne
220,2010,3642,Stage 10 : Chambéry > Gap
221,2010,3642,Stage 11 : Sisteron > Bourg-lès-Valence
222,2010,3642,Stage 12 : Bourg-de-Péage > Mende
223,2010,3642,Stage 13 : Rodez > Revel
224,2010,3642,Stage 14 : Revel > Ax 3 Domaines
225,2010,3642,Stage 15 : Pamiers > Bagnères-de-Luchon
226,2010,3642,Stage 16 : Bagnères-de-Luchon > Pau
227,2010,3642,Stage 17 : Pau > Col du Tourmalet
228,2010,3642,Stage 18 : Salies-de-Béarn > Bordeaux
229,2010,3642,Stage 19 : Bordeaux > Pauillac
230,2010,3642,Stage 20 : Longjumeau > Paris Champs-Élysées
231,2009,3460,Stage 1 : Monaco > Monaco
232,2009,3460,Stage 2 : Monaco > Brignoles
233,2009,3460,Stage 3 : Marseille > La Grande-Motte
234,2009,3460,Stage 4 : Montpellier > Montpellier
235,2009,3460,Stage 5 : Le Cap d'Agde > Perpignan
236,2009,3460,Stage 6 : Gérone > Barcelone
237,2009,3460,Stage 7 : Barcelone > Andorre
238,2009,3460,Stage 8 : Andorre-la-Vieille > Saint-Girons
239,2009,3460,Stage 9 : Saint Gaudens > Tarbes
240,2009,3460,Stage 10 : Limoges > Issoudun
241,2009,3460,Stage 11 : Vatan > Saint-Fargeau
242,2009,3460,Stage 12 : Tonnerre > Vittel
243,2009,3460,Stage 13 : Vittel > Colmar
244,2009,3460,Stage 14 : Colmar > Besançon
245,2009,3460,Stage 15 : Pontarlier > Verbier
246,2009,3460,Stage 16 : Martigny > Bourg Saint Maurice
247,2009,3460,Stage 17 : Bourg Saint Maurice > le_grand_bornand
248,2009,3460,Stage 18 : Annecy > Annecy
249,2009,3460,Stage 19 : Bourgoin-Jallieu > Aubenas
250,2009,3460,Stage 20 : Montélimar > Mont Ventoux
251,2009,3460,Stage 21 : Montereau-Fault-Yonne > Paris Champs-Élysées
252,2008,3559,Stage 1 : Brest > Plumelec
253,2008,3559,Stage 2 : Auray > Saint-Brieuc
254,2008,3559,Stage 3 : Saint-Malo > Nantes
255,2008,3559,Stage 4 : Cholet > Cholet
256,2008,3559,Stage 5 : Cholet > Chateauroux
257,2008,3559,Stage 6 : Aigurande > Super-Besse
258,2008,3559,Stage 7 : Brioude > Aurillac
259,2008,3559,Stage 8 : Figeac > Toulouse
260,2008,3559,Stage 9 : Toulouse > Bagnères-de-Bigorre
261,2008,3559,Stage 10 : Pau > Hautacam
262,2008,3559,Stage 11 : Lannemezan > Foix
263,2008,3559,Stage 12 : Lavelanet > Narbonne
264,2008,3559,Stage 13 : Narbonne > Nimes
265,2008,3559,Stage 14 : Nimes > Digne-les-Bains
266,2008,3559,Stage 15 : Embrun > Prato Nevoso
267,2008,3559,Stage 16 : Cuneo > Jausiers
268,2008,3559,Stage 17 : Embrun > L'Alpe-d'Huez
269,2008,3559,Stage 18 : Bourg-d'Oisans > Saint-Etienne
270,2008,3559,Stage 19 : Roanne > Montluçon
271,2008,3559,Stage 20 : Cérilly > Saint-Amand-Montrond
272,2008,3559,Stage 21 : Etampes > Paris Champs-Élysées
273,2007,3570,Prologue : Londres > Londres
274,2007,3570,Stage 1 : Londres > Canterbury
275,2007,3570,Stage 2 : Dunkerque > Gand
276,2007,3570,Stage 3 : Waregem > Compiègne
277,2007,3570,Stage 4 : villers_cotterets > Joigny
278,2007,3570,Stage 5 : Chablis > Autun
279,2007,3570,Stage 6 : semur_en_auxois > Bourg-en-Bresse
280,2007,3570,Stage 7 : Bourg-en-Bresse > le_grand_bornand
281,2007,3570,Stage 8 : le_grand_bornand > Tignes
282,2007,3570,Stage 9 : val_d_isere > Briançon
283,2007,3570,Stage 10 : Tallard > Marseille
284,2007,3570,Stage 11 : Marseille > Montpellier
285,2007,3570,Stage 12 : Montpellier > Castres
286,2007,3570,Stage 13 : Albi > Albi
287,2007,3570,Stage 14 : Mazamet > plateau_de_beille
288,2007,3570,Stage 15 : Foix > loudenvielle_le_louron
289,2007,3570,Stage 16 : Orthez > gourette_col_d_aubisque
290,2007,3570,Stage 17 : Pau > Castelsarrasin
291,2007,3570,Stage 18 : Cahors > Angoulême
292,2007,3570,Stage 19 : Cognac > Angoulême
293,2007,3570,Stage 20 : Marcoussis > Paris Champs-Élysées
294,2006,3657,Prologue : Strasbourg > Strasbourg
295,2006,3657,Stage 1 : Strasbourg > Strasbourg
296,2006,3657,Stage 2 : Obernai > Esch-sur-Alzette
297,2006,3657,Stage 3 : Esch-sur-Alzette > Valkenburg
298,2006,3657,Stage 4 : Huy > Saint-Quentin
299,2006,3657,Stage 5 : Beauvais > Caen
300,2006,3657,Stage 6 : Lisieux > Vitré
301,2006,3657,Stage 7 : Saint-Grégoire > Rennes
302,2006,3657,Stage 8 : Saint-Meen-le-Grand > Lorient
303,2006,3657,Stage 9 : Bordeaux > Dax
304,2006,3657,Stage 10 : Cambo-les-Bains > Pau
305,2006,3657,Stage 11 : Tarbes > Val d'Aran - Pla-de-Beret
306,2006,3657,Stage 12 : Luchon > Carcassonne
307,2006,3657,Stage 13 : Béziers > Montélimar
308,2006,3657,Stage 14 : Montélimar > Gap
309,2006,3657,Stage 15 : Gap > L'Alpe-d'Huez
310,2006,3657,Stage 16 : Bourg-d'Oisans > La Toussuire
311,2006,3657,Stage 17 : Saint-Jean-de-Maurienne > Morzine
312,2006,3657,Stage 18 : Morzine > Macon
313,2006,3657,Stage 19 : Le Creusot > Montceau-les-Mines
314,2006,3657,Stage 20 : Sceaux > Paris Champs-Élysées
315,2005,3593,Stage 1 : Fromentine > Noirmoutier-en-l'Île
316,2005,3593,Stage 2 : Challans > Les Essarts
317,2005,3593,Stage 3 : La Châtaigneraie > Tours
318,2005,3593,Stage 4 : Tours > Blois
319,2005,3593,Stage 5 : Chambord > Montargis
320,2005,3593,Stage 6 : Troyes > Nancy
321,2005,3593,Stage 7 : Lunéville > Karlsruhe
322,2005,3593,Stage 8 : Pforzheim > Gérardmer
323,2005,3593,Stage 9 : Gérardmer > Mulhouse
324,2005,3593,Stage 10 : Grenoble > Courchevel
325,2005,3593,Stage 11 : Courchevel > Briançon
326,2005,3593,Stage 12 : Briançon > Digne-les-Bains
327,2005,3593,Stage 13 : Miramas > Montpellier
328,2005,3593,Stage 14 : Le Cap d'Agde > Ax 3 Domaines
329,2005,3593,Stage 15 : Lézat-sur-Leze > Saint-Lary-Soulan Col du Portet
330,2005,3593,Stage 16 : Mourenx > Pau
331,2005,3593,Stage 17 : Pau > Revel
332,2005,3593,Stage 18 : Albi > Mende
333,2005,3593,Stage 19 : Issoire > Le Puy-en-Velay
334,2005,3593,Stage 20 : Saint-Etienne > Saint-Etienne
335,2005,3593,Stage 21 : Corbeil-Essonnes > Paris
336,2004,3391,Prologue : Liège > Liège
337,2004,3391,Stage 1 : Liège > Charleroi
338,2004,3391,Stage 2 : Charleroi > Namur
339,2004,3391,Stage 3 : Waterloo > Wasquehal
340,2004,3391,Stage 4 : Cambrai > Arras Citadelle
341,2004,3391,Stage 5 : Amiens > Chartres
342,2004,3391,Stage 6 : Bonneval > Angers
343,2004,3391,Stage 7 : Châteaubriant > Saint-Brieuc
344,2004,3391,Stage 8 : Lamballe > Quimper
345,2004,3391,Stage 9 : Saint-Léonard-de-Noblat > Guéret
346,2004,3391,Stage 10 : Limoges > Saint-Flour
347,2004,3391,Stage 11 : Saint-Flour > Figeac
348,2004,3391,Stage 12 : Castelsarrasin > La Mongie
349,2004,3391,Stage 13 : Lannemezan > plateau_de_beille
350,2004,3391,Stage 14 : Carcassonne > Nimes
351,2004,3391,Stage 15 : Valréas > Villard-de-Lans
352,2004,3391,Stage 16 : Bourg-d'Oisans > L'Alpe-d'Huez
353,2004,3391,Stage 17 : Bourg-d'Oisans > le_grand_bornand
354,2004,3391,Stage 18 : Annemasse > Lons-le-Saunier
355,2004,3391,Stage 19 : Besançon > Besançon
356,2004,3391,Stage 20 : Montereau > Paris
357,2003,3427,Prologue : Paris > Paris
358,2003,3427,Stage 1 : Montgeron > Meaux
359,2003,3427,Stage 2 : La Ferté-sous-Jouarre > Sedan
360,2003,3427,Stage 3 : Charleville-Mézières > Saint-Dizier
361,2003,3427,Stage 4 : Joinville > Saint-Dizier
362,2003,3427,Stage 5 : Troyes > Nevers
363,2003,3427,Stage 6 : Nevers > Lyon
364,2003,3427,Stage 7 : Lyon > Morzine
365,2003,3427,Stage 8 : Sallanches > L'Alpe-d'Huez
366,2003,3427,Stage 9 : Bourg-d'Oisans > Gap
367,2003,3427,Stage 10 : Gap > Marseille
368,2003,3427,Stage 11 : Narbonne > Toulouse
369,2003,3427,Stage 12 : Gaillac > Cap Découverte
370,2003,3427,Stage 13 : Toulouse > Ax 3 Domaines
371,2003,3427,Stage 14 : Saint-Girons > loudenvielle_le_louron
372,2003,3427,Stage 15 : Bagnères-de-Bigorre > Luz-Ardiden
373,2003,3427,Stage 16 : Pau > Bayonne
374,2003,3427,Stage 17 : Dax > Bordeaux
375,2003,3427,Stage 18 : Bordeaux > Saint-Maixent-L'Ecole
376,2003,3427,Stage 19 : Pornic > Nantes
377,2003,3427,Stage 20 : Ville d'Avray > Paris
378,2002,3278,Prologue : Luxembourg > Luxembourg
379,2002,3278,Stage 1 : Luxembourg > Luxembourg
380,2002,3278,Stage 2 : Luxembourg > Sarrebruck
381,2002,3278,Stage 3 : Metz > Reims
382,2002,3278,Stage 4 : Épernay > Château-Thierry
383,2002,3278,Stage 5 : Soissons > Rouen
384,2002,3278,Stage 6 : Forges-les-Eaux > Alençon
385,2002,3278,Stage 7 : Bagnoles-de-l'Orne > Avranches
386,2002,3278,Stage 8 : Saint-Martin-de-Landelles > Plouay
387,2002,3278,Stage 9 : Lanester > Lorient
388,2002,3278,Stage 10 : Bazas > Pau
389,2002,3278,Stage 11 : Pau > La Mongie
390,2002,3278,Stage 12 : Lannemezan > plateau_de_beille
391,2002,3278,Stage 13 : Lavelanet > Béziers
392,2002,3278,Stage 14 : Lodève > Mont Ventoux
393,2002,3278,Stage 15 : Vaison-la-Romaine > Les Deux Alpes
394,2002,3278,Stage 16 : Les Deux Alpes > La Plagne
395,2002,3278,Stage 17 : Aime > Cluses
396,2002,3278,Stage 18 : Cluses > Bourg-en-Bresse
397,2002,3278,Stage 19 : Regnier-Durette > Macon
398,2002,3278,Stage 20 : Melun > Paris
399,2001,3458,Prologue : Dunkerque > Dunkerque
400,2001,3458,Stage 1 : Saint-Omer > Boulogne-sur-Mer
401,2001,3458,Stage 2 : Calais > Anvers
402,2001,3458,Stage 3 : Anvers > Seraing
403,2001,3458,Stage 4 : Huy > Verdun
404,2001,3458,Stage 5 : Verdun > Bar-Le-Duc
405,2001,3458,Stage 6 : Commercy > Strasbourg
406,2001,3458,Stage 7 : Strasbourg > Colmar
407,2001,3458,Stage 8 : Colmar > Pontarlier
408,2001,3458,Stage 9 : Pontarlier > Aix-les-Bains
409,2001,3458,Stage 10 : Aix-les-Bains > L'Alpe-d'Huez
410,2001,3458,Stage 11 : Grenoble > Chamrousse
411,2001,3458,Stage 12 : Perpignan > Ax-les-Thermes
412,2001,3458,Stage 13 : Foix > Saint-Lary-Soulan Col du Portet
413,2001,3458,Stage 14 : Tarbes > Luz-Ardiden
414,2001,3458,Stage 15 : Pau > Lavaur
415,2001,3458,Stage 16 : Castelsarrasin > Sarran
416,2001,3458,Stage 17 : Brive-la-Gaillarde > Montluçon
417,2001,3458,Stage 18 : Montluçon > Saint-Amand-Montrond
418,2001,3458,Stage 19 : Orléans > Evry
419,2001,3458,Stage 20 : Corbeil-Essonnes > Paris
420,2000,3662,Stage 1 : Futuroscope > Futuroscope
421,2000,3662,Stage 2 : Futuroscope > Loudun
422,2000,3662,Stage 3 : Loudun > Nantes
423,2000,3662,Stage 4 : Nantes > Saint Nazaire
424,2000,3662,Stage 5 : Vannes > Vitré
425,2000,3662,Stage 6 : Vitré > Tours
426,2000,3662,Stage 7 : Tours > Limoges
427,2000,3662,Stage 8 : Limoges > Villeneuve sur Lot
428,2000,3662,Stage 9 : Agen > Dax
429,2000,3662,Stage 10 : Dax > Hautacam
430,2000,3662,Stage 11 : Bagnères-de-Bigorre > Revel
431,2000,3662,Stage 12 : Carpentras > Mont Ventoux
432,2000,3662,Stage 13 : Avignon > Draguignan
433,2000,3662,Stage 14 : Draguignan > Briançon
434,2000,3662,Stage 15 : Briançon > Courchevel
435,2000,3662,Stage 16 : Courchevel > Morzine
436,2000,3662,Stage 17 : Evian-les-Bains > Lausanne
437,2000,3662,Stage 18 : Lausanne > Fribourg-en-Brisgau
438,2000,3662,Stage 19 : Fribourg-en-Brisgau > Mulhouse
439,2000,3662,Stage 20 : Belfort > Troyes
440,2000,3662,Stage 21 : Paris > Champs-Elysées
441,1999,3870,Prologue : Puy-du-Fou > Puy-du-Fou
442,1999,3870,Stage 1 : Montaigu > Challans
443,1999,3870,Stage 2 : Challans > Saint Nazaire
444,1999,3870,Stage 3 : Nantes > Laval
445,1999,3870,Stage 4 : Laval > Blois
446,1999,3870,Stage 5 : Bonneval > Amiens
447,1999,3870,Stage 6 : Amiens > Maubeuge
448,1999,3870,Stage 7 : Avesnes-sur-Helpe > Thionville
449,1999,3870,Stage 8 : Metz > Metz
450,1999,3870,Stage 9 : le_grand_bornand > Sestrières
451,1999,3870,Stage 10 : Sestrières > L'Alpe-d'Huez
452,1999,3870,Stage 11 : Bourg-d'Oisans > Saint-Etienne
453,1999,3870,Stage 12 : Saint-Galmier > Saint-Flour
454,1999,3870,Stage 13 : Saint-Flour > Albi
455,1999,3870,Stage 14 : Castres > Saint Gaudens
456,1999,3870,Stage 15 : Saint Gaudens > Piau-Engaly
457,1999,3870,Stage 16 : Lannemezan > Pau
458,1999,3870,Stage 17 : Mourenx > Bordeaux
459,1999,3870,Stage 18 : Jonzac > Futuroscope
460,1999,3870,Stage 19 : Futuroscope > Futuroscope
461,1999,3870,Stage 20 : Arpajon > Paris
462,1998,3875,Prologue : Dublin > Dublin
463,1998,3875,Stage 1 : Dublin > Dublin
464,1998,3875,Stage 2 : Enniscothy > Cork
465,1998,3875,Stage 3 : Roscoff > Lorient
466,1998,3875,Stage 4 : Plouay > Cholet
467,1998,3875,Stage 5 : Cholet > Chateauroux
468,1998,3875,Stage 6 : La Châtre > Brive-la-Gaillarde
469,1998,3875,Stage 7 : Meyrignac l'Eglise > Corrèze
